qtext,label,atext
who plays ENT_TOK in ENT_TOK,0,awards won # notes/description
who plays ENT_TOK in ENT_TOK,0,awards won # year
who plays ENT_TOK in ENT_TOK,0,appears in ranked lists # item
who plays ENT_TOK in ENT_TOK,0,appears in ranked lists # list
who plays ENT_TOK in ENT_TOK,0,appears in ranked lists # rank
who plays ENT_TOK in ENT_TOK,0,appears in ranked lists # year
who plays ENT_TOK in ENT_TOK,0,leader of # from
who plays ENT_TOK in ENT_TOK,0,leader of # organization
who plays ENT_TOK in ENT_TOK,0,leader of # person
who plays ENT_TOK in ENT_TOK,0,leader of # role
who plays ENT_TOK in ENT_TOK,0,leader of # title
who plays ENT_TOK in ENT_TOK,0,leader of # to
who plays ENT_TOK in ENT_TOK,0,governance of # from
who plays ENT_TOK in ENT_TOK,0,governance of # person
who plays ENT_TOK in ENT_TOK,0,governance of # organization
who plays ENT_TOK in ENT_TOK,0,governance of # title
who plays ENT_TOK in ENT_TOK,0,governance of # to
who plays ENT_TOK in ENT_TOK,0,appears in computer games # character
who plays ENT_TOK in ENT_TOK,0,appears in computer games # game
who plays ENT_TOK in ENT_TOK,0,appears in computer games # performance type
who plays ENT_TOK in ENT_TOK,0,appears in computer games # playable
who plays ENT_TOK in ENT_TOK,0,appears in computer games # actor
who plays ENT_TOK in ENT_TOK,0,computer game performances # character
who plays ENT_TOK in ENT_TOK,0,computer game performances # game
who plays ENT_TOK in ENT_TOK,0,computer game performances # performance type
who plays ENT_TOK in ENT_TOK,0,computer game performances # actor
who plays ENT_TOK in ENT_TOK,0,romantically involved with # partner
who plays ENT_TOK in ENT_TOK,0,siblings # siblings
who plays ENT_TOK in ENT_TOK,0,film performances # actor
who plays ENT_TOK in ENT_TOK,0,film performances # character
who plays ENT_TOK in ENT_TOK,0,film performances # character note
who plays ENT_TOK in ENT_TOK,0,film performances # film
who plays ENT_TOK in ENT_TOK,0,film performances # special performance type
who plays ENT_TOK in ENT_TOK,1,portrayed in films # actor
who plays ENT_TOK in ENT_TOK,0,portrayed in films # character
who plays ENT_TOK in ENT_TOK,0,portrayed in films # character note
who plays ENT_TOK in ENT_TOK,0,portrayed in films # film
who plays ENT_TOK in ENT_TOK,0,portrayed in films # special performance type
who plays ENT_TOK in ENT_TOK,0,party # party
who plays ENT_TOK in ENT_TOK,0,party # politician
who plays ENT_TOK in ENT_TOK,0,education # degree
who plays ENT_TOK in ENT_TOK,0,education # end date
who plays ENT_TOK in ENT_TOK,0,education # institution
who plays ENT_TOK in ENT_TOK,0,education # major/field of study
who plays ENT_TOK in ENT_TOK,0,education # start date
who plays ENT_TOK in ENT_TOK,0,education # student
who plays ENT_TOK in ENT_TOK,0,employment history # employer
who plays ENT_TOK in ENT_TOK,0,employment history # from
who plays ENT_TOK in ENT_TOK,0,employment history # person
who plays ENT_TOK in ENT_TOK,0,employment history # title
who plays ENT_TOK in ENT_TOK,0,employment history # to
who plays ENT_TOK in ENT_TOK,0,places lived # location
who plays ENT_TOK in ENT_TOK,0,places lived # person
who plays ENT_TOK in ENT_TOK,0,siblings # sibling
who plays ENT_TOK in ENT_TOK,0,spouse ( or domestic partner ) # from
who plays ENT_TOK in ENT_TOK,0,spouse ( or domestic partner ) # spouse
who plays ENT_TOK in ENT_TOK,0,spouse ( or domestic partner ) # to
who plays ENT_TOK in ENT_TOK,0,spouse ( or domestic partner ) # type of union
who plays ENT_TOK in ENT_TOK,0,tv episode performances # actor
who plays ENT_TOK in ENT_TOK,0,tv episode performances # character
who plays ENT_TOK in ENT_TOK,0,tv episode performances # episode
who plays ENT_TOK in ENT_TOK,0,starring tv roles # actor
who plays ENT_TOK in ENT_TOK,0,starring tv roles # character
who plays ENT_TOK in ENT_TOK,0,starring tv roles # series
who plays ENT_TOK in ENT_TOK,0,starring tv roles # special performance type
who plays ENT_TOK in ENT_TOK,1,appeared in tv episodes # actor
who plays ENT_TOK in ENT_TOK,0,appeared in tv episodes # character
who plays ENT_TOK in ENT_TOK,0,appeared in tv episodes # episode
who plays ENT_TOK in ENT_TOK,0,programs in which this was a regular character # actor
who plays ENT_TOK in ENT_TOK,0,programs in which this was a regular character # character
who plays ENT_TOK in ENT_TOK,0,programs in which this was a regular character # from
who plays ENT_TOK in ENT_TOK,0,programs in which this was a regular character # seasons
who plays ENT_TOK in ENT_TOK,0,programs in which this was a regular character # series
who plays ENT_TOK in ENT_TOK,0,programs in which this was a regular character # special performance type
who plays ENT_TOK in ENT_TOK,0,programs in which this was a regular character # to
who plays ENT_TOK in ENT_TOK,0,original network # network
who plays ENT_TOK in ENT_TOK,0,original network # program
who plays ENT_TOK in ENT_TOK,0,recurring writers # end date
who plays ENT_TOK in ENT_TOK,0,recurring writers # start date
who plays ENT_TOK in ENT_TOK,0,recurring writers # tv program
who plays ENT_TOK in ENT_TOK,0,recurring writers # writer
who plays ENT_TOK in ENT_TOK,0,regular acting performances # actor
who plays ENT_TOK in ENT_TOK,0,regular acting performances # character
who plays ENT_TOK in ENT_TOK,0,regular acting performances # from
who plays ENT_TOK in ENT_TOK,0,regular acting performances # seasons
who plays ENT_TOK in ENT_TOK,0,regular acting performances # series
who plays ENT_TOK in ENT_TOK,0,regular acting performances # special performance type
who plays ENT_TOK in ENT_TOK,0,regular acting performances # to
who plays ENT_TOK in ENT_TOK,0,regular personal appearances # appearance type
who plays ENT_TOK in ENT_TOK,0,regular personal appearances # from
who plays ENT_TOK in ENT_TOK,0,regular personal appearances # program
who plays ENT_TOK in ENT_TOK,0,regular personal appearances # seasons
who plays ENT_TOK in ENT_TOK,0,tv producer # producer
who plays ENT_TOK in ENT_TOK,0,tv producer # producer type
who plays ENT_TOK in ENT_TOK,0,tv producer # program
who plays ENT_TOK in ENT_TOK,0,open library id
who plays ENT_TOK in ENT_TOK,0,distributor
who plays ENT_TOK in ENT_TOK,0,appears in these fictional universes
who plays ENT_TOK in ENT_TOK,0,character created by
who plays ENT_TOK in ENT_TOK,0,education
who plays ENT_TOK in ENT_TOK,0,ethnicity
who plays ENT_TOK in ENT_TOK,0,gender
who plays ENT_TOK in ENT_TOK,0,occupation
who plays ENT_TOK in ENT_TOK,0,parents
who plays ENT_TOK in ENT_TOK,0,powers or abilities
who plays ENT_TOK in ENT_TOK,0,species
who plays ENT_TOK in ENT_TOK,0,part of fictional universes
who plays ENT_TOK in ENT_TOK,0,films produced
who plays ENT_TOK in ENT_TOK,0,films executive produced
who plays ENT_TOK in ENT_TOK,0,election campaigns
who plays ENT_TOK in ENT_TOK,0,name id
who plays ENT_TOK in ENT_TOK,0,title id
who plays ENT_TOK in ENT_TOK,0,adaptations
who plays ENT_TOK in ENT_TOK,0,netflix genres
who plays ENT_TOK in ENT_TOK,0,uri
who plays ENT_TOK in ENT_TOK,0,organizations founded
who plays ENT_TOK in ENT_TOK,0,children
who plays ENT_TOK in ENT_TOK,0,date of birth
who plays ENT_TOK in ENT_TOK,0,ethnicity
who plays ENT_TOK in ENT_TOK,0,gender
who plays ENT_TOK in ENT_TOK,0,height
who plays ENT_TOK in ENT_TOK,0,country of nationality
who plays ENT_TOK in ENT_TOK,0,parents
who plays ENT_TOK in ENT_TOK,0,place of birth
who plays ENT_TOK in ENT_TOK,0,religion
who plays ENT_TOK in ENT_TOK,0,first tv appearance
who plays ENT_TOK in ENT_TOK,0,final tv appearance
who plays ENT_TOK in ENT_TOK,0,reason for final tv appearance
who plays ENT_TOK in ENT_TOK,0,air date of first episode
who plays ENT_TOK in ENT_TOK,0,country of origin
who plays ENT_TOK in ENT_TOK,0,currently in production
who plays ENT_TOK in ENT_TOK,0,original episode running time
who plays ENT_TOK in ENT_TOK,0,genre
who plays ENT_TOK in ENT_TOK,0,hulu show id
who plays ENT_TOK in ENT_TOK,0,languages
who plays ENT_TOK in ENT_TOK,0,multipart episodes
who plays ENT_TOK in ENT_TOK,0,number of episodes
who plays ENT_TOK in ENT_TOK,0,number of seasons
who plays ENT_TOK in ENT_TOK,0,program creator
who plays ENT_TOK in ENT_TOK,0,seasons
who plays ENT_TOK in ENT_TOK,0,soundtrack
who plays ENT_TOK in ENT_TOK,0,spin-offs
who plays ENT_TOK in ENT_TOK,0,theme song
who plays ENT_TOK in ENT_TOK,0,thetvdb.com id
who plays ENT_TOK in ENT_TOK,0,tvguide id
who plays ENT_TOK in ENT_TOK,0,tvrage series id
what stadium did ENT_TOK play in,0,historical coaching staff # coach
what stadium did ENT_TOK play in,0,historical coaching staff # from
what stadium did ENT_TOK play in,0,historical coaching staff # position
what stadium did ENT_TOK play in,0,historical coaching staff # team
what stadium did ENT_TOK play in,0,historical coaching staff # to
what stadium did ENT_TOK play in,0,award nominations # award
what stadium did ENT_TOK play in,0,award nominations # award nominee
what stadium did ENT_TOK play in,0,award nominations # ceremony
what stadium did ENT_TOK play in,0,award nominations # notes/description
what stadium did ENT_TOK play in,0,award nominations # year
what stadium did ENT_TOK play in,0,awards won # award category
what stadium did ENT_TOK play in,0,awards won # award winner
what stadium did ENT_TOK play in,0,awards won # ceremony
what stadium did ENT_TOK play in,0,awards won # notes/description
what stadium did ENT_TOK play in,0,awards won # year
what stadium did ENT_TOK play in,0,active # end
what stadium did ENT_TOK play in,0,active # start
what stadium did ENT_TOK play in,0,draft picks # draft
what stadium did ENT_TOK play in,0,draft picks # pick
what stadium did ENT_TOK play in,0,draft picks # pick ( overall )
what stadium did ENT_TOK play in,0,draft picks # player
what stadium did ENT_TOK play in,0,draft picks # round
what stadium did ENT_TOK play in,0,draft picks # school/institution
what stadium did ENT_TOK play in,0,draft picks # team
what stadium did ENT_TOK play in,0,member of # league
what stadium did ENT_TOK play in,0,member of # team
what stadium did ENT_TOK play in,0,roster # from
what stadium did ENT_TOK play in,0,roster # number
what stadium did ENT_TOK play in,0,roster # player
what stadium did ENT_TOK play in,0,roster # position
what stadium did ENT_TOK play in,0,roster # team
what stadium did ENT_TOK play in,0,roster # to
what stadium did ENT_TOK play in,0,season record # losses
what stadium did ENT_TOK play in,0,season record # season
what stadium did ENT_TOK play in,0,season record # team
what stadium did ENT_TOK play in,0,season record # ties
what stadium did ENT_TOK play in,0,season record # wins
what stadium did ENT_TOK play in,0,venue # from
what stadium did ENT_TOK play in,0,venue # team
what stadium did ENT_TOK play in,1,venue # venue
what stadium did ENT_TOK play in,0,away games
what stadium did ENT_TOK play in,0,conference
what stadium did ENT_TOK play in,0,current head coach
what stadium did ENT_TOK play in,0,division
what stadium did ENT_TOK play in,0,home games
what stadium did ENT_TOK play in,0,later known as
what stadium did ENT_TOK play in,0,sport
what stadium did ENT_TOK play in,0,owner ( s )
what stadium did ENT_TOK play in,0,abbreviation
what stadium did ENT_TOK play in,1,arena/stadium
what stadium did ENT_TOK play in,0,championships
what stadium did ENT_TOK play in,0,colors
what stadium did ENT_TOK play in,0,founded
what stadium did ENT_TOK play in,0,sports team location
what stadium did ENT_TOK play in,0,previously known as
what stadium did ENT_TOK play in,0,sport
what stadium did ENT_TOK play in,0,team mascot
who was ENT_TOK considered ENT_TOK,0,specific conferences about this
who was ENT_TOK considered ENT_TOK,0,representations in fiction
who was ENT_TOK considered ENT_TOK,0,iswc
who was ENT_TOK considered ENT_TOK,0,buy or download web page
who was ENT_TOK considered ENT_TOK,0,composer
who was ENT_TOK considered ENT_TOK,0,lyricist
who was ENT_TOK considered ENT_TOK,0,recorded as album
who was ENT_TOK considered ENT_TOK,0,organizations founded
who was ENT_TOK considered ENT_TOK,0,cause of death
who was ENT_TOK considered ENT_TOK,0,ethnicity
who was ENT_TOK considered ENT_TOK,0,gender
who was ENT_TOK considered ENT_TOK,0,country of nationality
who was ENT_TOK considered ENT_TOK,0,place of birth
who was ENT_TOK considered ENT_TOK,0,religion
who was ENT_TOK considered ENT_TOK,0,religion founded
which countries are ENT_TOK,0,category
what sort of government does ENT_TOK have,0,release date ( s ) # film # film release region
what sort of government does ENT_TOK have,0,release date ( s ) # film regional debut venue # film release region
what sort of government does ENT_TOK have,0,release date ( s ) # film release distribution medium # film release region
what sort of government does ENT_TOK have,0,release date ( s ) # release date # film release region
what sort of government does ENT_TOK have,0,award nominations # award
what sort of government does ENT_TOK have,0,award nominations # award nominee
what sort of government does ENT_TOK have,0,award nominations # ceremony
what sort of government does ENT_TOK have,0,award nominations # nominated work
what sort of government does ENT_TOK have,0,award nominations # year
what sort of government does ENT_TOK have,0,award nominations # award
what sort of government does ENT_TOK have,0,award nominations # award nominee
what sort of government does ENT_TOK have,0,award nominations # ceremony
what sort of government does ENT_TOK have,0,award nominations # year
what sort of government does ENT_TOK have,0,awards won # award category
what sort of government does ENT_TOK have,0,awards won # award winner
what sort of government does ENT_TOK have,0,awards won # ceremony
what sort of government does ENT_TOK have,0,awards won # year
what sort of government does ENT_TOK have,0,awards won # award category
what sort of government does ENT_TOK have,0,awards won # award winner
what sort of government does ENT_TOK have,0,awards won # ceremony
what sort of government does ENT_TOK have,0,awards won # winning work
what sort of government does ENT_TOK have,0,awards won # year
what sort of government does ENT_TOK have,0,appears in ranked lists # item
what sort of government does ENT_TOK have,0,appears in ranked lists # list
what sort of government does ENT_TOK have,0,appears in ranked lists # note
what sort of government does ENT_TOK have,0,appears in ranked lists # rank
what sort of government does ENT_TOK have,0,appears in ranked lists # year
what sort of government does ENT_TOK have,0,assets owned # owned asset
what sort of government does ENT_TOK have,0,assets owned # owner
what sort of government does ENT_TOK have,0,employees and other personnel # employer
what sort of government does ENT_TOK have,0,employees and other personnel # person
what sort of government does ENT_TOK have,0,students majoring in this field # degree
what sort of government does ENT_TOK have,0,students majoring in this field # end date
what sort of government does ENT_TOK have,0,students majoring in this field # institution
what sort of government does ENT_TOK have,0,students majoring in this field # major/field of study
what sort of government does ENT_TOK have,0,students majoring in this field # minor
what sort of government does ENT_TOK have,0,students majoring in this field # start date
what sort of government does ENT_TOK have,0,students majoring in this field # student
what sort of government does ENT_TOK have,0,distributors # distributor
what sort of government does ENT_TOK have,0,distributors # film
what sort of government does ENT_TOK have,0,estimated budget # amount
what sort of government does ENT_TOK have,0,estimated budget # currency
what sort of government does ENT_TOK have,0,other crew # crewmember
what sort of government does ENT_TOK have,0,other crew # film
what sort of government does ENT_TOK have,0,other crew # film crew role
what sort of government does ENT_TOK have,0,release date ( s ) # film
what sort of government does ENT_TOK have,0,release date ( s ) # film regional debut venue
what sort of government does ENT_TOK have,0,release date ( s ) # film release distribution medium
what sort of government does ENT_TOK have,0,release date ( s ) # film release region
what sort of government does ENT_TOK have,0,release date ( s ) # release date
what sort of government does ENT_TOK have,0,runtime # film
what sort of government does ENT_TOK have,0,runtime # film release region
what sort of government does ENT_TOK have,0,runtime # note
what sort of government does ENT_TOK have,0,runtime # runtime
what sort of government does ENT_TOK have,0,runtime # film cut
what sort of government does ENT_TOK have,0,performances # actor
what sort of government does ENT_TOK have,0,performances # character
what sort of government does ENT_TOK have,0,performances # film
what sort of government does ENT_TOK have,0,governing officials # basic title
what sort of government does ENT_TOK have,0,governing officials # district represented ( if position is district-related )
what sort of government does ENT_TOK have,0,governing officials # from
what sort of government does ENT_TOK have,0,governing officials # governmental body ( if position is part of one )
what sort of government does ENT_TOK have,0,governing officials # jurisdiction of office
what sort of government does ENT_TOK have,0,governing officials # legislative sessions
what sort of government does ENT_TOK have,0,governing officials # officeholder
what sort of government does ENT_TOK have,0,"governing officials # office , position , or title"
what sort of government does ENT_TOK have,0,governing officials # to
what sort of government does ENT_TOK have,0,capital of # administrative division
what sort of government does ENT_TOK have,0,capital of # capital
what sort of government does ENT_TOK have,0,gdp ( nominal ) # amount
what sort of government does ENT_TOK have,0,gdp ( nominal ) # currency
what sort of government does ENT_TOK have,0,gdp ( nominal ) # valid date
what sort of government does ENT_TOK have,0,national anthem # anthem
what sort of government does ENT_TOK have,0,national anthem # country
what sort of government does ENT_TOK have,0,national anthem # official anthem since
what sort of government does ENT_TOK have,0,national anthem # official anthem until
what sort of government does ENT_TOK have,0,bls unemployment rate ( % ) # date
what sort of government does ENT_TOK have,0,bls unemployment rate ( % ) # number
what sort of government does ENT_TOK have,0,estimated number of foreclosures # number
what sort of government does ENT_TOK have,0,estimated number of foreclosures # source
what sort of government does ENT_TOK have,0,estimated number of foreclosures # date
what sort of government does ENT_TOK have,0,estimated number of mortgages # number
what sort of government does ENT_TOK have,0,estimated number of mortgages # source
what sort of government does ENT_TOK have,0,estimated number of mortgages # date
what sort of government does ENT_TOK have,0,household count # number
what sort of government does ENT_TOK have,0,household count # source
what sort of government does ENT_TOK have,0,household count # date
what sort of government does ENT_TOK have,0,ofheo price change ( % ) # date
what sort of government does ENT_TOK have,0,ofheo price change ( % ) # number
what sort of government does ENT_TOK have,0,90-day vacant residential addresses # number
what sort of government does ENT_TOK have,0,90-day vacant residential addresses # source
what sort of government does ENT_TOK have,0,90-day vacant residential addresses # date
what sort of government does ENT_TOK have,0,total residential addresses # number
what sort of government does ENT_TOK have,0,total residential addresses # source
what sort of government does ENT_TOK have,0,total residential addresses # date
what sort of government does ENT_TOK have,0,adjoins # adjoins
what sort of government does ENT_TOK have,0,geolocation # datum
what sort of government does ENT_TOK have,0,geolocation # latitude
what sort of government does ENT_TOK have,0,geolocation # longitude
what sort of government does ENT_TOK have,0,partially contains # partially contained by
what sort of government does ENT_TOK have,0,partially contains # partially contains
what sort of government does ENT_TOK have,0,co2 emissions per capita # date
what sort of government does ENT_TOK have,0,co2 emissions per capita # number
what sort of government does ENT_TOK have,0,co2 emissions per capita # source
what sort of government does ENT_TOK have,0,electricity consumption per capita # date
what sort of government does ENT_TOK have,0,electricity consumption per capita # number
what sort of government does ENT_TOK have,0,electricity consumption per capita # source
what sort of government does ENT_TOK have,0,energy use per capita # date
what sort of government does ENT_TOK have,0,energy use per capita # number
what sort of government does ENT_TOK have,0,energy use per capita # source
what sort of government does ENT_TOK have,0,fertility rate # date
what sort of government does ENT_TOK have,0,fertility rate # number
what sort of government does ENT_TOK have,0,fertility rate # source
what sort of government does ENT_TOK have,0,gdp growth rate # date
what sort of government does ENT_TOK have,0,gdp growth rate # rate
what sort of government does ENT_TOK have,0,gdp growth rate # source
what sort of government does ENT_TOK have,0,gdp ( nominal ) # amount
what sort of government does ENT_TOK have,0,gdp ( nominal ) # currency
what sort of government does ENT_TOK have,0,gdp ( nominal ) # source
what sort of government does ENT_TOK have,0,gdp ( nominal ) # valid date
what sort of government does ENT_TOK have,0,gdp ( nominal per capita ) # amount
what sort of government does ENT_TOK have,0,gdp ( nominal per capita ) # currency
what sort of government does ENT_TOK have,0,gdp ( nominal per capita ) # source
what sort of government does ENT_TOK have,0,gdp ( nominal per capita ) # valid date
what sort of government does ENT_TOK have,0,gdp real # adjusted value
what sort of government does ENT_TOK have,0,gdp real # adjustment currency
what sort of government does ENT_TOK have,0,gdp real # adjustment date
what sort of government does ENT_TOK have,0,gdp real # measurement date
what sort of government does ENT_TOK have,0,gdp real # source
what sort of government does ENT_TOK have,0,gni in ppp dollars # amount
what sort of government does ENT_TOK have,0,gni in ppp dollars # currency
what sort of government does ENT_TOK have,0,gni in ppp dollars # source
what sort of government does ENT_TOK have,0,gni in ppp dollars # valid date
what sort of government does ENT_TOK have,0,gni per capita in ppp dollars # amount
what sort of government does ENT_TOK have,0,gni per capita in ppp dollars # currency
what sort of government does ENT_TOK have,0,gni per capita in ppp dollars # source
what sort of government does ENT_TOK have,0,gni per capita in ppp dollars # valid date
what sort of government does ENT_TOK have,0,internet users as percentage of population # date
what sort of government does ENT_TOK have,0,internet users as percentage of population # rate
what sort of government does ENT_TOK have,0,internet users as percentage of population # source
what sort of government does ENT_TOK have,0,life expectancy # date
what sort of government does ENT_TOK have,0,life expectancy # number
what sort of government does ENT_TOK have,0,life expectancy # source
what sort of government does ENT_TOK have,0,military expenditure as percentage of gdp # date
what sort of government does ENT_TOK have,0,military expenditure as percentage of gdp # rate
what sort of government does ENT_TOK have,0,military expenditure as percentage of gdp # source
what sort of government does ENT_TOK have,0,places exported to # exported to
what sort of government does ENT_TOK have,0,places exported to # imported from
what sort of government does ENT_TOK have,0,places imported from # amount
what sort of government does ENT_TOK have,0,places imported from # currency
what sort of government does ENT_TOK have,0,places imported from # date
what sort of government does ENT_TOK have,0,places imported from # exported to
what sort of government does ENT_TOK have,0,places imported from # imported from
what sort of government does ENT_TOK have,0,population # number
what sort of government does ENT_TOK have,0,population # source
what sort of government does ENT_TOK have,0,population # date
what sort of government does ENT_TOK have,0,population growth rate # date
what sort of government does ENT_TOK have,0,population growth rate # rate
what sort of government does ENT_TOK have,0,population growth rate # source
what sort of government does ENT_TOK have,0,military conflicts # combatants
what sort of government does ENT_TOK have,0,military conflicts # conflict
what sort of government does ENT_TOK have,0,athletes # athlete
what sort of government does ENT_TOK have,0,athletes # country
what sort of government does ENT_TOK have,0,athletes # olympics
what sort of government does ENT_TOK have,0,athletes # sport
what sort of government does ENT_TOK have,0,athletic performances # country
what sort of government does ENT_TOK have,0,athletic performances # event
what sort of government does ENT_TOK have,0,athletic performances # medal
what sort of government does ENT_TOK have,0,athletic performances # athlete
what sort of government does ENT_TOK have,0,athletic performances # olympics
what sort of government does ENT_TOK have,0,member of # from
what sort of government does ENT_TOK have,0,member of # member
what sort of government does ENT_TOK have,0,member of # organization
what sort of government does ENT_TOK have,0,member of # to
what sort of government does ENT_TOK have,0,league # league
what sort of government does ENT_TOK have,0,league # team
what sort of government does ENT_TOK have,0,manager # from
what sort of government does ENT_TOK have,0,manager # manager
what sort of government does ENT_TOK have,0,manager # team
what sort of government does ENT_TOK have,0,manager # to
what sort of government does ENT_TOK have,0,player statistics # total number of appearances
what sort of government does ENT_TOK have,0,player statistics # from
what sort of government does ENT_TOK have,0,player statistics # player
what sort of government does ENT_TOK have,0,player statistics # team
what sort of government does ENT_TOK have,0,player statistics # number of goals scored
what sort of government does ENT_TOK have,0,athletes # competitor
what sort of government does ENT_TOK have,0,athletes # country
what sort of government does ENT_TOK have,0,athletes # sports
what sort of government does ENT_TOK have,0,athletes # tournament
what sort of government does ENT_TOK have,0,coaches # coach
what sort of government does ENT_TOK have,0,coaches # from
what sort of government does ENT_TOK have,0,coaches # position
what sort of government does ENT_TOK have,0,coaches # team
what sort of government does ENT_TOK have,0,coaches # to
what sort of government does ENT_TOK have,0,member of # league
what sort of government does ENT_TOK have,0,member of # team
what sort of government does ENT_TOK have,0,roster # from
what sort of government does ENT_TOK have,0,roster # number
what sort of government does ENT_TOK have,0,roster # player
what sort of government does ENT_TOK have,0,roster # position
what sort of government does ENT_TOK have,0,roster # team
what sort of government does ENT_TOK have,0,roster # to
what sort of government does ENT_TOK have,0,flag # flag
what sort of government does ENT_TOK have,0,flag # flag user
what sort of government does ENT_TOK have,0,flag # from date
what sort of government does ENT_TOK have,0,flag # to date
what sort of government does ENT_TOK have,0,buildings
what sort of government does ENT_TOK have,0,musical compositions about this topic
what sort of government does ENT_TOK have,0,periodicals
what sort of government does ENT_TOK have,0,split to
what sort of government does ENT_TOK have,0,exhibitions created about this subject
what sort of government does ENT_TOK have,0,contains ( fictional places )
what sort of government does ENT_TOK have,0,cinematography
what sort of government does ENT_TOK have,0,costume design by
what sort of government does ENT_TOK have,0,country of origin
what sort of government does ENT_TOK have,0,directed by
what sort of government does ENT_TOK have,0,edited by
what sort of government does ENT_TOK have,0,art direction by
what sort of government does ENT_TOK have,0,casting director
what sort of government does ENT_TOK have,0,film festivals
what sort of government does ENT_TOK have,0,film format
what sort of government does ENT_TOK have,0,production design by
what sort of government does ENT_TOK have,0,genres
what sort of government does ENT_TOK have,0,initial release date
what sort of government does ENT_TOK have,0,languages
what sort of government does ENT_TOK have,0,metacritic film id
what sort of government does ENT_TOK have,0,music by
what sort of government does ENT_TOK have,0,netflix id
what sort of government does ENT_TOK have,0,produced by
what sort of government does ENT_TOK have,0,production companies
what sort of government does ENT_TOK have,0,rated
what sort of government does ENT_TOK have,0,rotten tomatoes id
what sort of government does ENT_TOK have,0,soundtrack
what sort of government does ENT_TOK have,0,subjects
what sort of government does ENT_TOK have,0,tagline
what sort of government does ENT_TOK have,0,trailers
what sort of government does ENT_TOK have,0,screenplay by
what sort of government does ENT_TOK have,0,government
what sort of government does ENT_TOK have,0,government bodies
what sort of government does ENT_TOK have,0,government positions
what sort of government does ENT_TOK have,0,title id
what sort of government does ENT_TOK have,0,courts
what sort of government does ENT_TOK have,0,calling code
what sort of government does ENT_TOK have,0,capital
what sort of government does ENT_TOK have,0,currency formerly used
what sort of government does ENT_TOK have,0,currency used
what sort of government does ENT_TOK have,0,fifa code
what sort of government does ENT_TOK have,0,fips code
what sort of government does ENT_TOK have,1,form of government
what sort of government does ENT_TOK have,0,internet tld
what sort of government does ENT_TOK have,0,iso alpha 2
what sort of government does ENT_TOK have,0,iso short name
what sort of government does ENT_TOK have,0,iso alpha 3
what sort of government does ENT_TOK have,0,iso numeric
what sort of government does ENT_TOK have,0,official language
what sort of government does ENT_TOK have,0,date dissolved
what sort of government does ENT_TOK have,0,date founded
what sort of government does ENT_TOK have,0,county
what sort of government does ENT_TOK have,0,county place id
what sort of government does ENT_TOK have,0,place
what sort of government does ENT_TOK have,0,adjectival form
what sort of government does ENT_TOK have,0,area
what sort of government does ENT_TOK have,0,contained by
what sort of government does ENT_TOK have,0,gnis id
what sort of government does ENT_TOK have,0,agriculture ( % of gdp )
what sort of government does ENT_TOK have,0,emigration of university educated workforce
what sort of government does ENT_TOK have,0,child labor ( % of children ages 7-14 )
what sort of government does ENT_TOK have,0,consumer price index
what sort of government does ENT_TOK have,0,inflation rate
what sort of government does ENT_TOK have,0,debt service ( % of trade volume )
what sort of government does ENT_TOK have,0,deposit interest rate
what sort of government does ENT_TOK have,0,diesel price ( per liter )
what sort of government does ENT_TOK have,0,external debt stock
what sort of government does ENT_TOK have,0,"foreign direct investment , net inflows"
what sort of government does ENT_TOK have,0,"gender balance , members of parliament"
what sort of government does ENT_TOK have,0,gross savings ( % of gdp )
what sort of government does ENT_TOK have,0,health expenditure ( % of gdp )
what sort of government does ENT_TOK have,0,high-tech as % of manufactured exports
what sort of government does ENT_TOK have,0,labor participation rate
what sort of government does ENT_TOK have,0,literacy rate
what sort of government does ENT_TOK have,0,long term unemployment rate
what sort of government does ENT_TOK have,0,market capitalization of listed companies ( % of gdp )
what sort of government does ENT_TOK have,0,merchandise trade ( % of gdp )
what sort of government does ENT_TOK have,0,net migration
what sort of government does ENT_TOK have,0,official development assistance
what sort of government does ENT_TOK have,0,part time employment
what sort of government does ENT_TOK have,0,poverty rate ( $ 2 per day )
what sort of government does ENT_TOK have,0,prevalence of undernourisment
what sort of government does ENT_TOK have,0,renewable freshwater resources per capita
what sort of government does ENT_TOK have,0,size of armed forces
what sort of government does ENT_TOK have,0,time required to start a business
what sort of government does ENT_TOK have,0,trade balance ( % of gdp )
what sort of government does ENT_TOK have,0,adapted from
what sort of government does ENT_TOK have,0,netflix genres
what sort of government does ENT_TOK have,0,armed forces
what sort of government does ENT_TOK have,0,belongs to combatant group
what sort of government does ENT_TOK have,0,buy or download web page
what sort of government does ENT_TOK have,0,artist
what sort of government does ENT_TOK have,0,genre
what sort of government does ENT_TOK have,0,primary release
what sort of government does ENT_TOK have,0,initial release date
what sort of government does ENT_TOK have,0,release type
what sort of government does ENT_TOK have,0,releases
what sort of government does ENT_TOK have,0,ioc code
what sort of government does ENT_TOK have,0,olympics participated in
what sort of government does ENT_TOK have,0,organizations founded
what sort of government does ENT_TOK have,0,matches
what sort of government does ENT_TOK have,0,multi-event tournaments participated in
what sort of government does ENT_TOK have,0,arena/stadium
what sort of government does ENT_TOK have,0,championships
what sort of government does ENT_TOK have,0,founded
what sort of government does ENT_TOK have,0,sports team location
what sort of government does ENT_TOK have,0,sport
what sort of government does ENT_TOK have,0,tour operators
what sort of government does ENT_TOK have,0,tv episodes filmed here
